Drug_id,Disease,Gene_name
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN2A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN2A
RILUZOLE,Major Depressive Disorder,SCN2A
RILUZOLE,OCD & Tourette Syndrome,SCN2A
RILUZOLE,Post Traumatic Stress Disorder,SCN2A
RILUZOLE,Alzheimer’s Disease,SCN2A
RILUZOLE,Autism Spectrum Disorder,SCN2A
RILUZOLE,Bipolar Disorder,SCN2A
OXCARBAZEPINE,Schizophrenia,SCN2A
OXCARBAZEPINE,Anxiety Disorder,SCN2A
OXCARBAZEPINE,Major Depressive Disorder,SCN2A
PROPAFENONE,Substance Use Disorders,SCN3A
COCAINE,Substance Use Disorders,SCN3A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN3A
TOPIRAMATE,Schizophrenia,SCN3A
TOPIRAMATE,Eating Disorders,SCN3A
TOPIRAMATE,OCD & Tourette Syndrome,SCN3A
TOPIRAMATE,Substance Use Disorders,SCN3A
TOPIRAMATE,Anxiety Disorder,SCN3A
TOPIRAMATE,Bipolar Disorder,SCN3A
TOPIRAMATE,Major Depressive Disorder,SCN3A
ERLOSAMIDE,Substance Use Disorders,SCN3A
ERLOSAMIDE,Anxiety Disorder,SCN3A
ERLOSAMIDE,Schizophrenia,SCN3A
ERLOSAMIDE,Major Depressive Disorder,SCN3A
PROCAINAMIDE,Substance Use Disorders,SCN3A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN3A
MEXILETINE,Substance Use Disorders,SCN3A
LAMOTRIGINE,Substance Use Disorders,SCN3A
LAMOTRIGINE,Anxiety Disorder,SCN3A
LAMOTRIGINE,Eating Disorders,SCN3A
LAMOTRIGINE,Bipolar Disorder,SCN3A
LAMOTRIGINE,Schizophrenia,SCN3A
LAMOTRIGINE,Major Depressive Disorder,SCN3A
CARBAMAZEPINE,Anxiety Disorder,SCN3A
CARBAMAZEPINE,Schizophrenia,SCN3A
CARBAMAZEPINE,Bipolar Disorder,SCN3A
CARBAMAZEPINE,Major Depressive Disorder,SCN3A
PHENYTOIN,Schizophrenia,SCN3A
PHENYTOIN,Anxiety Disorder,SCN3A
PHENYTOIN,Major Depressive Disorder,SCN3A
ZONISAMIDE,Substance Use Disorders,SCN3A
ZONISAMIDE,Schizophrenia,SCN3A
ZONISAMIDE,Eating Disorders,SCN3A
EVENAMIDE,Schizophrenia,SCN3A
QUINIDINE,Major Depressive Disorder,SCN3A
QUINIDINE,Autism Spectrum Disorder,SCN3A
QUINIDINE,Substance Use Disorders,SCN3A
LIDOCAINE,Anxiety Disorder,SCN3A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN3A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN3A
RILUZOLE,Major Depressive Disorder,SCN3A
RILUZOLE,OCD & Tourette Syndrome,SCN3A
RILUZOLE,Post Traumatic Stress Disorder,SCN3A
RILUZOLE,Alzheimer’s Disease,SCN3A
RILUZOLE,Autism Spectrum Disorder,SCN3A
RILUZOLE,Bipolar Disorder,SCN3A
OXCARBAZEPINE,Schizophrenia,SCN3A
OXCARBAZEPINE,Anxiety Disorder,SCN3A
OXCARBAZEPINE,Major Depressive Disorder,SCN3A
PROPAFENONE,Substance Use Disorders,SCN10A
COCAINE,Substance Use Disorders,SCN10A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN10A
TOPIRAMATE,Schizophrenia,SCN10A
TOPIRAMATE,Eating Disorders,SCN10A
TOPIRAMATE,OCD & Tourette Syndrome,SCN10A
TOPIRAMATE,Substance Use Disorders,SCN10A
TOPIRAMATE,Anxiety Disorder,SCN10A
TOPIRAMATE,Bipolar Disorder,SCN10A
TOPIRAMATE,Major Depressive Disorder,SCN10A
ERLOSAMIDE,Substance Use Disorders,SCN10A
ERLOSAMIDE,Anxiety Disorder,SCN10A
ERLOSAMIDE,Schizophrenia,SCN10A
ERLOSAMIDE,Major Depressive Disorder,SCN10A
PROCAINAMIDE,Substance Use Disorders,SCN10A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN10A
MEXILETINE,Substance Use Disorders,SCN10A
LAMOTRIGINE,Substance Use Disorders,SCN10A
LAMOTRIGINE,Anxiety Disorder,SCN10A
LAMOTRIGINE,Eating Disorders,SCN10A
LAMOTRIGINE,Bipolar Disorder,SCN10A
LAMOTRIGINE,Schizophrenia,SCN10A
LAMOTRIGINE,Major Depressive Disorder,SCN10A
CARBAMAZEPINE,Anxiety Disorder,SCN10A
CARBAMAZEPINE,Schizophrenia,SCN10A
CARBAMAZEPINE,Bipolar Disorder,SCN10A
CARBAMAZEPINE,Major Depressive Disorder,SCN10A
PHENYTOIN,Schizophrenia,SCN10A
PHENYTOIN,Anxiety Disorder,SCN10A
PHENYTOIN,Major Depressive Disorder,SCN10A
ZONISAMIDE,Substance Use Disorders,SCN10A
ZONISAMIDE,Schizophrenia,SCN10A
ZONISAMIDE,Eating Disorders,SCN10A
EVENAMIDE,Schizophrenia,SCN10A
QUINIDINE,Major Depressive Disorder,SCN10A
QUINIDINE,Autism Spectrum Disorder,SCN10A
QUINIDINE,Substance Use Disorders,SCN10A
LIDOCAINE,Anxiety Disorder,SCN10A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN10A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN10A
RILUZOLE,Major Depressive Disorder,SCN10A
RILUZOLE,OCD & Tourette Syndrome,SCN10A
RILUZOLE,Post Traumatic Stress Disorder,SCN10A
RILUZOLE,Alzheimer’s Disease,SCN10A
RILUZOLE,Autism Spectrum Disorder,SCN10A
RILUZOLE,Bipolar Disorder,SCN10A
OXCARBAZEPINE,Schizophrenia,SCN10A
OXCARBAZEPINE,Anxiety Disorder,SCN10A
OXCARBAZEPINE,Major Depressive Disorder,SCN10A
PROPAFENONE,Substance Use Disorders,SCN5A
COCAINE,Substance Use Disorders,SCN5A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN5A
TOPIRAMATE,Schizophrenia,SCN5A
TOPIRAMATE,Eating Disorders,SCN5A
TOPIRAMATE,OCD & Tourette Syndrome,SCN5A
TOPIRAMATE,Substance Use Disorders,SCN5A
TOPIRAMATE,Anxiety Disorder,SCN5A
TOPIRAMATE,Bipolar Disorder,SCN5A
TOPIRAMATE,Major Depressive Disorder,SCN5A
ERLOSAMIDE,Substance Use Disorders,SCN5A
ERLOSAMIDE,Anxiety Disorder,SCN5A
ERLOSAMIDE,Schizophrenia,SCN5A
ERLOSAMIDE,Major Depressive Disorder,SCN5A
PROCAINAMIDE,Substance Use Disorders,SCN5A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN5A
MEXILETINE,Substance Use Disorders,SCN5A
LAMOTRIGINE,Substance Use Disorders,SCN5A
LAMOTRIGINE,Anxiety Disorder,SCN5A
LAMOTRIGINE,Eating Disorders,SCN5A
LAMOTRIGINE,Bipolar Disorder,SCN5A
LAMOTRIGINE,Schizophrenia,SCN5A
LAMOTRIGINE,Major Depressive Disorder,SCN5A
CARBAMAZEPINE,Anxiety Disorder,SCN5A
CARBAMAZEPINE,Schizophrenia,SCN5A
CARBAMAZEPINE,Bipolar Disorder,SCN5A
CARBAMAZEPINE,Major Depressive Disorder,SCN5A
PHENYTOIN,Schizophrenia,SCN5A
PHENYTOIN,Anxiety Disorder,SCN5A
PHENYTOIN,Major Depressive Disorder,SCN5A
ZONISAMIDE,Substance Use Disorders,SCN5A
ZONISAMIDE,Schizophrenia,SCN5A
ZONISAMIDE,Eating Disorders,SCN5A
EVENAMIDE,Schizophrenia,SCN5A
QUINIDINE,Major Depressive Disorder,SCN5A
QUINIDINE,Autism Spectrum Disorder,SCN5A
QUINIDINE,Substance Use Disorders,SCN5A
LIDOCAINE,Anxiety Disorder,SCN5A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN5A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN5A
RILUZOLE,Major Depressive Disorder,SCN5A
RILUZOLE,OCD & Tourette Syndrome,SCN5A
RILUZOLE,Post Traumatic Stress Disorder,SCN5A
RILUZOLE,Alzheimer’s Disease,SCN5A
RILUZOLE,Autism Spectrum Disorder,SCN5A
RILUZOLE,Bipolar Disorder,SCN5A
OXCARBAZEPINE,Schizophrenia,SCN5A
OXCARBAZEPINE,Anxiety Disorder,SCN5A
OXCARBAZEPINE,Major Depressive Disorder,SCN5A
PROPAFENONE,Substance Use Disorders,SCN7A
COCAINE,Substance Use Disorders,SCN7A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN7A
TOPIRAMATE,Schizophrenia,SCN7A
TOPIRAMATE,Eating Disorders,SCN7A
TOPIRAMATE,OCD & Tourette Syndrome,SCN7A
TOPIRAMATE,Substance Use Disorders,SCN7A
TOPIRAMATE,Anxiety Disorder,SCN7A
TOPIRAMATE,Bipolar Disorder,SCN7A
TOPIRAMATE,Major Depressive Disorder,SCN7A
ERLOSAMIDE,Substance Use Disorders,SCN7A
ERLOSAMIDE,Anxiety Disorder,SCN7A
ERLOSAMIDE,Schizophrenia,SCN7A
ERLOSAMIDE,Major Depressive Disorder,SCN7A
PROCAINAMIDE,Substance Use Disorders,SCN7A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN7A
MEXILETINE,Substance Use Disorders,SCN7A
LAMOTRIGINE,Substance Use Disorders,SCN7A
LAMOTRIGINE,Anxiety Disorder,SCN7A
LAMOTRIGINE,Eating Disorders,SCN7A
LAMOTRIGINE,Bipolar Disorder,SCN7A
LAMOTRIGINE,Schizophrenia,SCN7A
LAMOTRIGINE,Major Depressive Disorder,SCN7A
CARBAMAZEPINE,Anxiety Disorder,SCN7A
CARBAMAZEPINE,Schizophrenia,SCN7A
CARBAMAZEPINE,Bipolar Disorder,SCN7A
CARBAMAZEPINE,Major Depressive Disorder,SCN7A
PHENYTOIN,Schizophrenia,SCN7A
PHENYTOIN,Anxiety Disorder,SCN7A
PHENYTOIN,Major Depressive Disorder,SCN7A
ZONISAMIDE,Substance Use Disorders,SCN7A
ZONISAMIDE,Schizophrenia,SCN7A
ZONISAMIDE,Eating Disorders,SCN7A
EVENAMIDE,Schizophrenia,SCN7A
QUINIDINE,Major Depressive Disorder,SCN7A
QUINIDINE,Autism Spectrum Disorder,SCN7A
QUINIDINE,Substance Use Disorders,SCN7A
LIDOCAINE,Anxiety Disorder,SCN7A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN7A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN7A
RILUZOLE,Major Depressive Disorder,SCN7A
RILUZOLE,OCD & Tourette Syndrome,SCN7A
RILUZOLE,Post Traumatic Stress Disorder,SCN7A
RILUZOLE,Alzheimer’s Disease,SCN7A
RILUZOLE,Autism Spectrum Disorder,SCN7A
RILUZOLE,Bipolar Disorder,SCN7A
OXCARBAZEPINE,Schizophrenia,SCN7A
OXCARBAZEPINE,Anxiety Disorder,SCN7A
OXCARBAZEPINE,Major Depressive Disorder,SCN7A
PROPAFENONE,Substance Use Disorders,SCN9A
COCAINE,Substance Use Disorders,SCN9A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN9A
TOPIRAMATE,Schizophrenia,SCN9A
TOPIRAMATE,Eating Disorders,SCN9A
TOPIRAMATE,OCD & Tourette Syndrome,SCN9A
TOPIRAMATE,Substance Use Disorders,SCN9A
TOPIRAMATE,Anxiety Disorder,SCN9A
TOPIRAMATE,Bipolar Disorder,SCN9A
TOPIRAMATE,Major Depressive Disorder,SCN9A
ERLOSAMIDE,Substance Use Disorders,SCN9A
ERLOSAMIDE,Anxiety Disorder,SCN9A
ERLOSAMIDE,Schizophrenia,SCN9A
ERLOSAMIDE,Major Depressive Disorder,SCN9A
PROCAINAMIDE,Substance Use Disorders,SCN9A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN9A
MEXILETINE,Substance Use Disorders,SCN9A
LAMOTRIGINE,Substance Use Disorders,SCN9A
LAMOTRIGINE,Anxiety Disorder,SCN9A
LAMOTRIGINE,Eating Disorders,SCN9A
LAMOTRIGINE,Bipolar Disorder,SCN9A
LAMOTRIGINE,Schizophrenia,SCN9A
LAMOTRIGINE,Major Depressive Disorder,SCN9A
CARBAMAZEPINE,Anxiety Disorder,SCN9A
CARBAMAZEPINE,Schizophrenia,SCN9A
CARBAMAZEPINE,Bipolar Disorder,SCN9A
CARBAMAZEPINE,Major Depressive Disorder,SCN9A
PHENYTOIN,Schizophrenia,SCN9A
PHENYTOIN,Anxiety Disorder,SCN9A
PHENYTOIN,Major Depressive Disorder,SCN9A
ZONISAMIDE,Substance Use Disorders,SCN9A
ZONISAMIDE,Schizophrenia,SCN9A
ZONISAMIDE,Eating Disorders,SCN9A
EVENAMIDE,Schizophrenia,SCN9A
QUINIDINE,Major Depressive Disorder,SCN9A
QUINIDINE,Autism Spectrum Disorder,SCN9A
QUINIDINE,Substance Use Disorders,SCN9A
LIDOCAINE,Anxiety Disorder,SCN9A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN9A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN9A
RILUZOLE,Major Depressive Disorder,SCN9A
RILUZOLE,OCD & Tourette Syndrome,SCN9A
RILUZOLE,Post Traumatic Stress Disorder,SCN9A
RILUZOLE,Alzheimer’s Disease,SCN9A
RILUZOLE,Autism Spectrum Disorder,SCN9A
RILUZOLE,Bipolar Disorder,SCN9A
OXCARBAZEPINE,Schizophrenia,SCN9A
OXCARBAZEPINE,Anxiety Disorder,SCN9A
OXCARBAZEPINE,Major Depressive Disorder,SCN9A
VIXOTRIGINE,Bipolar Disorder,SCN9A
PROPAFENONE,Substance Use Disorders,SCN8A
COCAINE,Substance Use Disorders,SCN8A
TOPIRAMATE,Post Traumatic Stress Disorder,SCN8A
TOPIRAMATE,Schizophrenia,SCN8A
TOPIRAMATE,Eating Disorders,SCN8A
TOPIRAMATE,OCD & Tourette Syndrome,SCN8A
TOPIRAMATE,Substance Use Disorders,SCN8A
TOPIRAMATE,Anxiety Disorder,SCN8A
TOPIRAMATE,Bipolar Disorder,SCN8A
TOPIRAMATE,Major Depressive Disorder,SCN8A
ERLOSAMIDE,Substance Use Disorders,SCN8A
ERLOSAMIDE,Anxiety Disorder,SCN8A
ERLOSAMIDE,Schizophrenia,SCN8A
ERLOSAMIDE,Major Depressive Disorder,SCN8A
PROCAINAMIDE,Substance Use Disorders,SCN8A
ESLICARBAZEPINE ACETATE,Bipolar Disorder,SCN8A
MEXILETINE,Substance Use Disorders,SCN8A
LAMOTRIGINE,Substance Use Disorders,SCN8A
LAMOTRIGINE,Anxiety Disorder,SCN8A
LAMOTRIGINE,Eating Disorders,SCN8A
LAMOTRIGINE,Bipolar Disorder,SCN8A
LAMOTRIGINE,Schizophrenia,SCN8A
LAMOTRIGINE,Major Depressive Disorder,SCN8A
CARBAMAZEPINE,Anxiety Disorder,SCN8A
CARBAMAZEPINE,Schizophrenia,SCN8A
CARBAMAZEPINE,Bipolar Disorder,SCN8A
CARBAMAZEPINE,Major Depressive Disorder,SCN8A
PHENYTOIN,Schizophrenia,SCN8A
PHENYTOIN,Anxiety Disorder,SCN8A
PHENYTOIN,Major Depressive Disorder,SCN8A
ZONISAMIDE,Substance Use Disorders,SCN8A
ZONISAMIDE,Schizophrenia,SCN8A
ZONISAMIDE,Eating Disorders,SCN8A
EVENAMIDE,Schizophrenia,SCN8A
QUINIDINE,Major Depressive Disorder,SCN8A
QUINIDINE,Autism Spectrum Disorder,SCN8A
QUINIDINE,Substance Use Disorders,SCN8A
LIDOCAINE,Anxiety Disorder,SCN8A
LIDOCAINE,Attention Deficit Hyperactivity Disorder,SCN8A
ROPIVACAINE,Post Traumatic Stress Disorder,SCN8A
RILUZOLE,Major Depressive Disorder,SCN8A
RILUZOLE,OCD & Tourette Syndrome,SCN8A
RILUZOLE,Post Traumatic Stress Disorder,SCN8A
RILUZOLE,Alzheimer’s Disease,SCN8A
RILUZOLE,Autism Spectrum Disorder,SCN8A
RILUZOLE,Bipolar Disorder,SCN8A
OXCARBAZEPINE,Schizophrenia,SCN8A
OXCARBAZEPINE,Anxiety Disorder,SCN8A
OXCARBAZEPINE,Major Depressive Disorder,SCN8A
BROMOCRIPTINE,Alzheimer’s Disease,DRD4
CHLORPROMAZINE,Schizophrenia,DRD4
OLANZAPINE,Major Depressive Disorder,DRD4
OLANZAPINE,Schizophrenia,DRD4
OLANZAPINE,Eating Disorders,DRD4
OLANZAPINE,Anxiety Disorder,DRD4
OLANZAPINE,Bipolar Disorder,DRD4
OLANZAPINE,Substance Use Disorders,DRD4
OLANZAPINE,Autism Spectrum Disorder,DRD4
LOXAPINE,Schizophrenia,DRD4
LOXAPINE,Bipolar Disorder,DRD4
LOXAPINE,Anxiety Disorder,DRD4
APOMORPHINE,Substance Use Disorders,DRD4
ROTIGOTINE,Alzheimer’s Disease,DRD4
HALOPERIDOL DECANOATE,Schizophrenia,DRD4
HALOPERIDOL DECANOATE,OCD & Tourette Syndrome,DRD4
PRAMIPEXOLE,Bipolar Disorder,DRD4
PRAMIPEXOLE,Eating Disorders,DRD4
PRAMIPEXOLE,OCD & Tourette Syndrome,DRD4
PRAMIPEXOLE,Schizophrenia,DRD4
PRAMIPEXOLE,Alzheimer’s Disease,DRD4
PRAMIPEXOLE,Major Depressive Disorder,DRD4
HALOPERIDOL,Anxiety Disorder,DRD4
HALOPERIDOL,Schizophrenia,DRD4
HALOPERIDOL,Bipolar Disorder,DRD4
HALOPERIDOL,Alzheimer’s Disease,DRD4
HALOPERIDOL,OCD & Tourette Syndrome,DRD4
HALOPERIDOL,Major Depressive Disorder,DRD4
THIORIDAZINE,Schizophrenia,DRD4
THIORIDAZINE,Anxiety Disorder,DRD4
THIORIDAZINE,Major Depressive Disorder,DRD4
LEVOMEPROMAZINE,Schizophrenia,DRD4
LEVOMEPROMAZINE,Anxiety Disorder,DRD4
LEVOMEPROMAZINE,Major Depressive Disorder,DRD4
TRIFLUOPERAZINE,Anxiety Disorder,DRD4
TRIFLUOPERAZINE,Schizophrenia,DRD4
AMOXAPINE,Major Depressive Disorder,DRD4
PIMOZIDE,Anxiety Disorder,DRD4
PIMOZIDE,OCD & Tourette Syndrome,DRD4
PIMOZIDE,Schizophrenia,DRD4
PIMOZIDE,Major Depressive Disorder,DRD4
MARDEPODECT,Schizophrenia,PDE10A
IBUDILAST,Substance Use Disorders,PDE10A
BALIPODECT,Schizophrenia,PDE10A
PENTOXIFYLLINE,Major Depressive Disorder,PDE10A
PENTOXIFYLLINE,Schizophrenia,PDE10A
PENTOXIFYLLINE,Bipolar Disorder,PDE10A
ELINZANETANT,Substance Use Disorders,TACR3
PAVINETANT,Schizophrenia,TACR3
TALNETANT,Schizophrenia,TACR3
ELINZANETANT,Substance Use Disorders,TACR1
VOFOPITANT,Post Traumatic Stress Disorder,TACR1
VOFOPITANT,Bipolar Disorder,TACR1
TRADIPITANT,Substance Use Disorders,TACR1
TRADIPITANT,Anxiety Disorder,TACR1
APREPITANT,Substance Use Disorders,TACR1
APREPITANT,Major Depressive Disorder,TACR1
VESTIPITANT,Anxiety Disorder,TACR1
VESTIPITANT,Major Depressive Disorder,TACR1
ORVEPITANT,Post Traumatic Stress Disorder,TACR1
ORVEPITANT,Major Depressive Disorder,TACR1
CASOPITANT,Major Depressive Disorder,TACR1
INSULIN,Schizophrenia,INSR
INSULIN,Major Depressive Disorder,INSR
INSULIN,Post Traumatic Stress Disorder,INSR
INSULIN,Bipolar Disorder,INSR
INSULIN ASPART,Alzheimer’s Disease,INSR
INSULIN GLULISINE,Alzheimer’s Disease,INSR
TILAVONEMAB,Alzheimer’s Disease,MAPT
SEMORINEMAB,Alzheimer’s Disease,MAPT
BEPRANEMAB,Alzheimer’s Disease,MAPT
POSDINEMAB,Alzheimer’s Disease,MAPT
ZAGOTENEMAB,Alzheimer’s Disease,MAPT
GOSURANEMAB,Alzheimer’s Disease,MAPT
NABILONE,OCD & Tourette Syndrome,CNR1
DRINABANT,Alzheimer’s Disease,CNR1
DRINABANT,Schizophrenia,CNR1
CANNABIDIOL,Post Traumatic Stress Disorder,CNR1
CANNABIDIOL,Schizophrenia,CNR1
CANNABIDIOL,Autism Spectrum Disorder,CNR1
CANNABIDIOL,Bipolar Disorder,CNR1
CANNABIDIOL,Anxiety Disorder,CNR1
CANNABIDIOL,Substance Use Disorders,CNR1
CANNABIDIOL,OCD & Tourette Syndrome,CNR1
DRONABINOL,Bipolar Disorder,CNR1
DRONABINOL,Post Traumatic Stress Disorder,CNR1
DRONABINOL,OCD & Tourette Syndrome,CNR1
DRONABINOL,Substance Use Disorders,CNR1
DRONABINOL,Schizophrenia,CNR1
ECOPIPAM,OCD & Tourette Syndrome,DRD1
AMOXAPINE,Major Depressive Disorder,DRD1
PIMOZIDE,Anxiety Disorder,DRD1
PIMOZIDE,OCD & Tourette Syndrome,DRD1
PIMOZIDE,Schizophrenia,DRD1
PIMOZIDE,Major Depressive Disorder,DRD1
LISDEXAMFETAMINE,Attention Deficit Hyperactivity Disorder,SLC18A2
LISDEXAMFETAMINE,Major Depressive Disorder,SLC18A2
LISDEXAMFETAMINE,Bipolar Disorder,SLC18A2
LISDEXAMFETAMINE,Schizophrenia,SLC18A2
LISDEXAMFETAMINE,Eating Disorders,SLC18A2
DEXTROAMPHETAMINE,Bipolar Disorder,SLC18A2
DEXTROAMPHETAMINE,Substance Use Disorders,SLC18A2
DEXTROAMPHETAMINE,Attention Deficit Hyperactivity Disorder,SLC18A2
DEXTROAMPHETAMINE,Schizophrenia,SLC18A2
TETRABENAZINE,OCD & Tourette Syndrome,SLC18A2
VALBENAZINE,OCD & Tourette Syndrome,SLC18A2
VALBENAZINE,Schizophrenia,SLC18A2
VORINOSTAT,Schizophrenia,HDAC2
VORINOSTAT,Alzheimer’s Disease,HDAC2
VORINOSTAT,Schizophrenia,HDAC1
VORINOSTAT,Alzheimer’s Disease,HDAC1
VORINOSTAT,Schizophrenia,HDAC3
VORINOSTAT,Alzheimer’s Disease,HDAC3
VORINOSTAT,Schizophrenia,HDAC6
VORINOSTAT,Alzheimer’s Disease,HDAC6
OBICETRAPIB,Alzheimer’s Disease,CETP
DASATINIB,Alzheimer’s Disease,FYN
DASATINIB,Alzheimer’s Disease,SRC
SARACATINIB,Alzheimer’s Disease,SRC
SARACATINIB,Substance Use Disorders,SRC
DASATINIB,Alzheimer’s Disease,LCK
DASATINIB,Alzheimer’s Disease,YES1
DASATINIB,Alzheimer’s Disease,BLK
DASATINIB,Alzheimer’s Disease,HCK
DASATINIB,Alzheimer’s Disease,LYN
DASATINIB,Alzheimer’s Disease,FRK
DASATINIB,Alzheimer’s Disease,FGR
DASATINIB,Alzheimer’s Disease,SRMS
DASATINIB,Alzheimer’s Disease,ABL1
NILOTINIB,Alzheimer’s Disease,ABL1
SARACATINIB,Alzheimer’s Disease,ABL1
SARACATINIB,Substance Use Disorders,ABL1
DASATINIB,Alzheimer’s Disease,EPHA2
DASATINIB,Alzheimer’s Disease,PDGFRB
TRETINOIN,Autism Spectrum Disorder,RARG
ISOTRETINOIN,Alzheimer’s Disease,RARG
ACITRETIN,Alzheimer’s Disease,RARG
TRETINOIN,Autism Spectrum Disorder,RARB
ISOTRETINOIN,Alzheimer’s Disease,RARB
TAMIBAROTENE,Alzheimer’s Disease,RARB
ACITRETIN,Alzheimer’s Disease,RARB
TRETINOIN,Autism Spectrum Disorder,RARA
ISOTRETINOIN,Alzheimer’s Disease,RARA
TAMIBAROTENE,Alzheimer’s Disease,RARA
ACITRETIN,Alzheimer’s Disease,RARA
AMOXAPINE,Major Depressive Disorder,DRD5
PIMOZIDE,Anxiety Disorder,DRD5
PIMOZIDE,OCD & Tourette Syndrome,DRD5
PIMOZIDE,Schizophrenia,DRD5
PIMOZIDE,Major Depressive Disorder,DRD5
SOTALOL,Substance Use Disorders,KCNH2
AMIODARONE,Substance Use Disorders,KCNH2
MONTELUKAST,Alzheimer’s Disease,CYSLTR1
ISOCARBOXAZID,Major Depressive Disorder,MAOB
ISOCARBOXAZID,Alzheimer’s Disease,MAOB
NIALAMIDE,Major Depressive Disorder,MAOB
TRANYLCYPROMINE,Major Depressive Disorder,MAOB
TRANYLCYPROMINE,Anxiety Disorder,MAOB
TRANYLCYPROMINE,Schizophrenia,MAOB
PHENELZINE,Major Depressive Disorder,MAOB
IPRONIAZID,Major Depressive Disorder,MAOB
SELEGILINE,Schizophrenia,MAOB
SELEGILINE,Alzheimer’s Disease,MAOB
SELEGILINE,Major Depressive Disorder,MAOB
RASAGILINE,Alzheimer’s Disease,MAOB
ABT-384,Alzheimer’s Disease,HSD11B1
VATIQUINONE,Autism Spectrum Disorder,NQO1
VATIQUINONE,OCD & Tourette Syndrome,NQO1
ERGOCALCIFEROL,Substance Use Disorders,VDR
ERGOCALCIFEROL,Alzheimer’s Disease,VDR
CALCITRIOL,Attention Deficit Hyperactivity Disorder,VDR
ALFACALCIDOL,Substance Use Disorders,VDR
CHOLECALCIFEROL,Schizophrenia,VDR
CHOLECALCIFEROL,Autism Spectrum Disorder,VDR
CHOLECALCIFEROL,Major Depressive Disorder,VDR
RITUXIMAB,Schizophrenia,MS4A1
MK-0557,Schizophrenia,NPY5R
VILDAGLIPTIN,Major Depressive Disorder,DPP4
LINAGLIPTIN,Schizophrenia,DPP4
AZELIRAGON,Alzheimer’s Disease,AGER
BEXAROTENE,Schizophrenia,RXRB
BEXAROTENE,Alzheimer’s Disease,RXRB
ACITRETIN,Alzheimer’s Disease,RXRB
BEXAROTENE,Schizophrenia,RXRG
BEXAROTENE,Alzheimer’s Disease,RXRG
ACITRETIN,Alzheimer’s Disease,RXRG
BEXAROTENE,Schizophrenia,RXRA
BEXAROTENE,Alzheimer’s Disease,RXRA
ACITRETIN,Alzheimer’s Disease,RXRA
EMAPUNIL,Anxiety Disorder,TSPO
ROLIPRAM,Major Depressive Disorder,PDE4A
THEOPHYLLINE,Major Depressive Disorder,PDE4A
ROFLUMILAST,Schizophrenia,PDE4A
ROFLUMILAST,Major Depressive Disorder,PDE4A
APREMILAST,Substance Use Disorders,PDE4A
IBUDILAST,Substance Use Disorders,PDE4A
PENTOXIFYLLINE,Major Depressive Disorder,PDE4A
PENTOXIFYLLINE,Schizophrenia,PDE4A
PENTOXIFYLLINE,Bipolar Disorder,PDE4A
ROLIPRAM,Major Depressive Disorder,PDE4D
THEOPHYLLINE,Major Depressive Disorder,PDE4D
ROFLUMILAST,Schizophrenia,PDE4D
ROFLUMILAST,Major Depressive Disorder,PDE4D
APREMILAST,Substance Use Disorders,PDE4D
IBUDILAST,Substance Use Disorders,PDE4D
PENTOXIFYLLINE,Major Depressive Disorder,PDE4D
PENTOXIFYLLINE,Schizophrenia,PDE4D
PENTOXIFYLLINE,Bipolar Disorder,PDE4D
ZATOLMILAST,Alzheimer’s Disease,PDE4D
ROLIPRAM,Major Depressive Disorder,PDE4B
THEOPHYLLINE,Major Depressive Disorder,PDE4B
ROFLUMILAST,Schizophrenia,PDE4B
ROFLUMILAST,Major Depressive Disorder,PDE4B
APREMILAST,Substance Use Disorders,PDE4B
IBUDILAST,Substance Use Disorders,PDE4B
PENTOXIFYLLINE,Major Depressive Disorder,PDE4B
PENTOXIFYLLINE,Schizophrenia,PDE4B
PENTOXIFYLLINE,Bipolar Disorder,PDE4B
ROLIPRAM,Major Depressive Disorder,PDE4C
THEOPHYLLINE,Major Depressive Disorder,PDE4C
ROFLUMILAST,Schizophrenia,PDE4C
ROFLUMILAST,Major Depressive Disorder,PDE4C
APREMILAST,Substance Use Disorders,PDE4C
IBUDILAST,Substance Use Disorders,PDE4C
PENTOXIFYLLINE,Major Depressive Disorder,PDE4C
PENTOXIFYLLINE,Schizophrenia,PDE4C
