Drug_id,Disease,Gene_name
DB00313,Bipolar Disorder,WFS1
DB00313,Bipolar Disorder,CDKN1A
DB00313,Bipolar Disorder,GSTA1
DB01708,Eating Disorders,GSTA1
DB00313,Bipolar Disorder,OGDH
DB00313,Bipolar Disorder,BGLAP
DB00755,Eating Disorders,BGLAP
DB00313,Bipolar Disorder,HDAC2
DB01065,Anxiety Disorder,HDAC2
DB00313,Bipolar Disorder,GSTA3
DB01708,Eating Disorders,GSTA3
DB00313,Bipolar Disorder,CYP19A1
DB00555,Bipolar Disorder,CYP19A1
DB00755,Eating Disorders,CYP19A1
DB01050,Alzheimer’s Disease,CYP19A1
DB01065,Anxiety Disorder,CYP19A1
DB01110,Eating Disorders,CYP19A1
DB01708,Eating Disorders,CYP19A1
DB00313,Bipolar Disorder,SMN1
DB00313,Bipolar Disorder,ELK1
DB00313,Bipolar Disorder,GSK3B
DB01356,Bipolar Disorder,GSK3B
DB00313,Bipolar Disorder,HBG2
DB00313,Bipolar Disorder,CALR
DB01356,Bipolar Disorder,CALR
DB00313,Bipolar Disorder,HPGDS
DB01708,Eating Disorders,HPGDS
DB00313,Bipolar Disorder,HDAC1
DB00313,Bipolar Disorder,CYP2A6
DB00477,Attention Deficit Hyperactivity Disorder,CYP2A6
DB00679,Anxiety Disorder,CYP2A6
DB00752,Major Depressive Disorder,CYP2A6
DB01151,Attention Deficit Hyperactivity Disorder,CYP2A6
DB00313,Bipolar Disorder,MYCN
DB00755,Eating Disorders,MYCN
DB00313,Bipolar Disorder,HSD3B2
DB00555,Bipolar Disorder,HSD3B2
DB00564,Bipolar Disorder,HSD3B2
DB00313,Bipolar Disorder,ESR2
DB00811,Eating Disorders,ESR2
DB01708,Eating Disorders,ESR2
DB00313,Bipolar Disorder,THBS1
DB00755,Eating Disorders,THBS1
DB00313,Bipolar Disorder,HDAC3
DB00564,Bipolar Disorder,HDAC3
DB00313,Bipolar Disorder,ACADSB
DB00313,Bipolar Disorder,GSTA4
DB01708,Eating Disorders,GSTA4
DB00313,Bipolar Disorder,SMN2
DB00313,Bipolar Disorder,HDAC9
DB00313,Bipolar Disorder,RELN
DB00313,Bipolar Disorder,MTHFR
DB01356,Bipolar Disorder,MTHFR
DB00313,Bipolar Disorder,GSTA2
DB01708,Eating Disorders,GSTA2
DB00313,Bipolar Disorder,TSPO
DB00546,Anxiety Disorder,TSPO
DB00628,Anxiety Disorder,TSPO
DB01178,Anxiety Disorder,TSPO
DB01587,Anxiety Disorder,TSPO
DB08811,Anxiety Disorder,TSPO
DB00321,Major Depressive Disorder,CRHR1
DB00321,Major Depressive Disorder,GSTP1
DB00458,Attention Deficit Hyperactivity Disorder,GSTP1
DB01142,Anxiety Disorder,GSTP1
DB01242,Autism Spectrum Disorder,GSTP1
DB00321,Major Depressive Disorder,SIGMAR1
DB00409,Schizophrenia,SIGMAR1
DB00704,Substance Use Disorders,SIGMAR1
DB01708,Eating Disorders,SIGMAR1
DB00321,Major Depressive Disorder,ADRA1D
DB00363,Schizophrenia,ADRA1D
DB00458,Attention Deficit Hyperactivity Disorder,ADRA1D
DB00540,Major Depressive Disorder,ADRA1D
DB00575,Attention Deficit Hyperactivity Disorder,ADRA1D
DB00668,Eating Disorders,ADRA1D
DB00734,Alzheimer’s Disease,ADRA1D
DB00777,Eating Disorders,ADRA1D
DB01142,Anxiety Disorder,ADRA1D
DB01162,Eating Disorders,ADRA1D
DB01224,Anxiety Disorder,ADRA1D
DB01403,Bipolar Disorder,ADRA1D
DB06148,Major Depressive Disorder,ADRA1D
DB00321,Major Depressive Disorder,KCNA1
DB00321,Major Depressive Disorder,HRH2
DB00334,Bipolar Disorder,HRH2
DB00363,Schizophrenia,HRH2
DB00408,Schizophrenia,HRH2
DB00477,Attention Deficit Hyperactivity Disorder,HRH2
DB00679,Anxiety Disorder,HRH2
DB00734,Alzheimer’s Disease,HRH2
DB00863,Eating Disorders,HRH2
DB01142,Anxiety Disorder,HRH2
DB01623,Schizophrenia,HRH2
DB06216,Bipolar Disorder,HRH2
DB00321,Major Depressive Disorder,DGCR14
DB00321,Major Depressive Disorder,KCND2
DB00458,Attention Deficit Hyperactivity Disorder,KCND2
DB00321,Major Depressive Disorder,FGF13
DB00829,Anxiety Disorder,FGF13
DB01224,Anxiety Disorder,FGF13
DB00321,Major Depressive Disorder,KCND3
DB00458,Attention Deficit Hyperactivity Disorder,KCND3
DB00472,Bipolar Disorder,KCND3
DB00502,Attention Deficit Hyperactivity Disorder,KCND3
DB00831,Anxiety Disorder,KCND3
DB00321,Major Depressive Disorder,HRH4
DB00334,Bipolar Disorder,HRH4
DB00363,Schizophrenia,HRH4
DB00477,Attention Deficit Hyperactivity Disorder,HRH4
DB01142,Anxiety Disorder,HRH4
DB06148,Major Depressive Disorder,HRH4
DB00321,Major Depressive Disorder,KCNQ2
DB00321,Major Depressive Disorder,NTRK1
DB00321,Major Depressive Disorder,EGR1
DB00363,Schizophrenia,EGR1
DB00458,Attention Deficit Hyperactivity Disorder,EGR1
DB00502,Attention Deficit Hyperactivity Disorder,EGR1
DB00755,Eating Disorders,EGR1
DB00333,Substance Use Disorders,GRIN3A
DB01043,Alzheimer’s Disease,GRIN3A
DB01221,Major Depressive Disorder,GRIN3A
DB00333,Substance Use Disorders,CYP2B6
DB00477,Attention Deficit Hyperactivity Disorder,CYP2B6
DB00780,Anxiety Disorder,CYP2B6
DB00842,Anxiety Disorder,CYP2B6
DB01037,Alzheimer’s Disease,CYP2B6
DB01043,Alzheimer’s Disease,CYP2B6
DB01221,Major Depressive Disorder,CYP2B6
DB00333,Substance Use Disorders,CHRNA10
DB00333,Substance Use Disorders,OPRL1
DB01183,Major Depressive Disorder,OPRL1
DB00334,Bipolar Disorder,CPB2
DB00334,Bipolar Disorder,HTR1F
DB00363,Schizophrenia,HTR1F
DB00734,Alzheimer’s Disease,HTR1F
DB01224,Anxiety Disorder,HTR1F
DB06148,Major Depressive Disorder,HTR1F
DB00334,Bipolar Disorder,SOAT1
DB00334,Bipolar Disorder,IRS2
DB00755,Eating Disorders,IRS2
DB00334,Bipolar Disorder,HTR5A
DB00363,Schizophrenia,HTR5A
DB06216,Bipolar Disorder,HTR5A
DB00334,Bipolar Disorder,CFP
DB00334,Bipolar Disorder,RGS7
DB00334,Bipolar Disorder,HTR2B
DB00363,Schizophrenia,HTR2B
DB00472,Bipolar Disorder,HTR2B
DB00490,Anxiety Disorder,HTR2B
DB00502,Attention Deficit Hyperactivity Disorder,HTR2B
DB00543,Anxiety Disorder,HTR2B
DB00656,Alzheimer’s Disease,HTR2B
DB00734,Alzheimer’s Disease,HTR2B
DB00805,Major Depressive Disorder,HTR2B
DB01065,Anxiety Disorder,HTR2B
DB01142,Anxiety Disorder,HTR2B
DB01224,Anxiety Disorder,HTR2B
DB01239,Bipolar Disorder,HTR2B
DB01242,Autism Spectrum Disorder,HTR2B
DB01454,Anxiety Disorder,HTR2B
DB06148,Major Depressive Disorder,HTR2B
DB06216,Bipolar Disorder,HTR2B
DB06594,Major Depressive Disorder,HTR2B
DB00344,Major Depressive Disorder,BACE1
DB01050,Alzheimer’s Disease,BACE1
DB00363,Schizophrenia,CLCN4
DB00363,Schizophrenia,NR4A1
DB00502,Attention Deficit Hyperactivity Disorder,NR4A1
DB01356,Bipolar Disorder,NR4A1
DB00363,Schizophrenia,FOXA1
DB00755,Eating Disorders,FOXA1
DB00363,Schizophrenia,SLC1A2
DB00502,Attention Deficit Hyperactivity Disorder,SLC1A2
DB00363,Schizophrenia,VAPA
DB00363,Schizophrenia,AP2B1
DB00363,Schizophrenia,SNAP91
DB00363,Schizophrenia,ARRB1
DB00363,Schizophrenia,NTS
DB05232,Substance Use Disorders,NTS
DB06288,Major Depressive Disorder,NTS
DB00363,Schizophrenia,ERBB4
DB00370,Anxiety Disorder,HRH3
DB00382,Alzheimer’s Disease,HRH3
DB00370,Anxiety Disorder,RBP4
DB00755,Eating Disorders,RBP4
DB00371,Anxiety Disorder,GABRA4
DB00371,Anxiety Disorder,PDF
DB08878,Eating Disorders,PDF
DB00371,Anxiety Disorder,GABRA6
DB00371,Anxiety Disorder,GABRA1
DB00543,Anxiety Disorder,GABRA1
DB00801,Anxiety Disorder,GABRA1
DB00849,Anxiety Disorder,GABRA1
DB01588,Anxiety Disorder,GABRA1
DB01708,Eating Disorders,GABRA1
DB00371,Anxiety Disorder,PRKCE
DB00371,Anxiety Disorder,GABRA2
DB00371,Anxiety Disorder,GABRA5
DB00382,Alzheimer’s Disease,ACHE
DB00458,Attention Deficit Hyperactivity Disorder,ACHE
DB00477,Attention Deficit Hyperactivity Disorder,ACHE
DB00674,Alzheimer’s Disease,ACHE
DB00805,Major Depressive Disorder,ACHE
DB00843,Alzheimer’s Disease,ACHE
DB00989,Alzheimer’s Disease,ACHE
DB04859,Alzheimer’s Disease,ACHE
DB04864,Alzheimer’s Disease,ACHE
DB00382,Alzheimer’s Disease,HNMT
DB01075,Eating Disorders,HNMT
DB00382,Alzheimer’s Disease,PSEN1
DB00382,Alzheimer’s Disease,BCHE
DB00674,Alzheimer’s Disease,BCHE
DB00755,Eating Disorders,BCHE
DB00843,Alzheimer’s Disease,BCHE
DB00863,Eating Disorders,BCHE
DB00989,Alzheimer’s Disease,BCHE
DB01075,Eating Disorders,BCHE
DB01221,Major Depressive Disorder,BCHE
DB04892,Alzheimer’s Disease,BCHE
DB00382,Alzheimer’s Disease,CES2
DB00674,Alzheimer’s Disease,CES2
DB00989,Alzheimer’s Disease,CES2
DB00391,Schizophrenia,CARS
DB00458,Attention Deficit Hyperactivity Disorder,KCNH1
DB00458,Attention Deficit Hyperactivity Disorder,SLC47A1
DB00458,Attention Deficit Hyperactivity Disorder,PDLIM5
DB00502,Attention Deficit Hyperactivity Disorder,PDLIM5
DB00458,Attention Deficit Hyperactivity Disorder,MAOB
DB00752,Major Depressive Disorder,MAOB
DB00780,Anxiety Disorder,MAOB
DB01037,Alzheimer’s Disease,MAOB
DB01247,Major Depressive Disorder,MAOB
DB01577,Attention Deficit Hyperactivity Disorder,MAOB
DB04832,Major Depressive Disorder,MAOB
DB00472,Bipolar Disorder,SLC17A7
DB01151,Attention Deficit Hyperactivity Disorder,SLC17A7
DB01356,Bipolar Disorder,SLC17A7
DB00472,Bipolar Disorder,KCNA3
DB00472,Bipolar Disorder,CORT
DB00829,Anxiety Disorder,CORT
DB00472,Bipolar Disorder,EDN1
DB00668,Eating Disorders,EDN1
DB01065,Anxiety Disorder,EDN1
DB00472,Bipolar Disorder,WNT3A
DB00472,Bipolar Disorder,S100B
DB00502,Attention Deficit Hyperactivity Disorder,S100B
DB00472,Bipolar Disorder,CYP2C8
DB00540,Major Depressive Disorder,CYP2C8
DB00780,Anxiety Disorder,CYP2C8
DB00472,Bipolar Disorder,ZNF326
DB00472,Bipolar Disorder,CCL5
DB01065,Anxiety Disorder,CCL5
DB00472,Bipolar Disorder,NR3C1
DB01454,Anxiety Disorder,NR3C1
DB00472,Bipolar Disorder,KCNC1
DB00472,Bipolar Disorder,GRIK2
DB00849,Anxiety Disorder,GRIK2
DB00472,Bipolar Disorder,SOX2
DB00755,Eating Disorders,SOX2
DB00472,Bipolar Disorder,SKP1
DB00472,Bipolar Disorder,PLA2G10
DB00472,Bipolar Disorder,PLA2G2A
DB00477,Attention Deficit Hyperactivity Disorder,ATP8A1
DB00831,Anxiety Disorder,ATP8A1
DB00477,Attention Deficit Hyperactivity Disorder,SNAP25
DB00477,Attention Deficit Hyperactivity Disorder,SOD3
DB00477,Attention Deficit Hyperactivity Disorder,FKBP4
DB00477,Attention Deficit Hyperactivity Disorder,FEN1
DB00477,Attention Deficit Hyperactivity Disorder,DAO
DB00490,Anxiety Disorder,OXTR
DB01065,Anxiety Disorder,OXTR
DB00492,Eating Disorders,ACE
DB01340,Substance Use Disorders,ACE
DB01348,Substance Use Disorders,ACE
DB01593,Eating Disorders,ACE
DB00492,Eating Disorders,KL
DB00502,Attention Deficit Hyperactivity Disorder,MLST8
DB00502,Attention Deficit Hyperactivity Disorder,ABCG2
DB00502,Attention Deficit Hyperactivity Disorder,FOSB
DB00502,Attention Deficit Hyperactivity Disorder,PCM1
DB00502,Attention Deficit Hyperactivity Disorder,DUSP6
DB00502,Attention Deficit Hyperactivity Disorder,RTN4
DB00502,Attention Deficit Hyperactivity Disorder,CPE
DB00502,Attention Deficit Hyperactivity Disorder,NPPA
DB00502,Attention Deficit Hyperactivity Disorder,DTNA
DB00502,Attention Deficit Hyperactivity Disorder,BZRAP1
DB00502,Attention Deficit Hyperactivity Disorder,PENK
DB00502,Attention Deficit Hyperactivity Disorder,HSP90AA1
DB01238,Autism Spectrum Disorder,HSP90AA1
DB00504,Major Depressive Disorder,CHRNA2
DB00555,Bipolar Disorder,CYP17A1
DB00564,Bipolar Disorder,CYP17A1
DB00555,Bipolar Disorder,HSPG2
DB00555,Bipolar Disorder,SCN2A
DB00555,Bipolar Disorder,KCNK18
DB00564,Bipolar Disorder,MYL9
DB00564,Bipolar Disorder,PPP1R12A
DB00564,Bipolar Disorder,PPIG
DB00564,Bipolar Disorder,EIF2AK3
DB00668,Eating Disorders,EIF2AK3
DB08912,Eating Disorders,EIF2AK3
DB00564,Bipolar Disorder,HMBS
DB00564,Bipolar Disorder,NFE2L2
DB01065,Anxiety Disorder,NFE2L2
DB01151,Attention Deficit Hyperactivity Disorder,NFE2L2
DB01592,Eating Disorders,NFE2L2
DB01593,Eating Disorders,NFE2L2
DB00564,Bipolar Disorder,PTK2
DB00564,Bipolar Disorder,RRM1
DB00564,Bipolar Disorder,ERBB2
DB01065,Anxiety Disorder,ERBB2
DB00564,Bipolar Disorder,CD40LG
DB00564,Bipolar Disorder,HDAC7
DB00575,Attention Deficit Hyperactivity Disorder,AOC3
DB00780,Anxiety Disorder,AOC3
DB00575,Attention Deficit Hyperactivity Disorder,IKBKG
DB00575,Attention Deficit Hyperactivity Disorder,LTF
DB00633,Bipolar Disorder,LTF
DB00633,Bipolar Disorder,CXCL10
DB00755,Eating Disorders,CXCL10
DB00633,Bipolar Disorder,IL15
DB00755,Eating Disorders,IL15
DB00829,Anxiety Disorder,IL15
DB01065,Anxiety Disorder,IL15
DB00633,Bipolar Disorder,UCP2
DB00755,Eating Disorders,UCP2
DB00654,Substance Use Disorders,PTGFR
DB00654,Substance Use Disorders,TYR
DB00654,Substance Use Disorders,MMP3
DB01065,Anxiety Disorder,MMP3
DB01454,Anxiety Disorder,MMP3
DB00668,Eating Disorders,SOD2
DB00668,Eating Disorders,IAPP
DB00668,Eating Disorders,SLC9A1
DB00668,Eating Disorders,SCT
DB00668,Eating Disorders,COLQ
DB00668,Eating Disorders,ADRB3
DB01580,Anxiety Disorder,ADRB3
DB00668,Eating Disorders,ANGPTL2
DB00668,Eating Disorders,ADRB2
DB01151,Attention Deficit Hyperactivity Disorder,ADRB2
DB01580,Anxiety Disorder,ADRB2
DB04842,Schizophrenia,ADRB2
DB06216,Bipolar Disorder,ADRB2
DB00668,Eating Disorders,FOXO3
DB01065,Anxiety Disorder,FOXO3
DB00668,Eating Disorders,PNKD
DB00668,Eating Disorders,KLK4
DB00674,Alzheimer’s Disease,KCNB1
DB00843,Alzheimer’s Disease,KCNB1
DB00715,Anxiety Disorder,EFHD1
DB04832,Major Depressive Disorder,EFHD1
DB00734,Alzheimer’s Disease,SLC17A6
DB00752,Major Depressive Disorder,ATN1
DB00752,Major Depressive Disorder,KDM1A
DB00755,Eating Disorders,RXRA
DB00755,Eating Disorders,SIRT2
DB00755,Eating Disorders,GDNF
DB01065,Anxiety Disorder,GDNF
DB00755,Eating Disorders,RARS
DB00755,Eating Disorders,GJB1
DB00755,Eating Disorders,DUSP1
DB00755,Eating Disorders,ADAM15
DB00755,Eating Disorders,RARA
DB00755,Eating Disorders,CEBPA
DB00755,Eating Disorders,RARB
DB00755,Eating Disorders,MAP2K1
DB00755,Eating Disorders,AKAP12
DB00755,Eating Disorders,RAE1
DB00755,Eating Disorders,CCNH
DB00755,Eating Disorders,TGM4
DB00755,Eating Disorders,S100A10
DB00755,Eating Disorders,FLG
DB00755,Eating Disorders,NCF1
DB00755,Eating Disorders,NEFM
DB00755,Eating Disorders,DIO3
DB01065,Anxiety Disorder,DIO3
DB00755,Eating Disorders,KRT14
DB00755,Eating Disorders,RARRES3
DB00755,Eating Disorders,MECOM
DB00755,Eating Disorders,KIT
DB00755,Eating Disorders,ARL6IP5
DB00755,Eating Disorders,CCR1
DB00755,Eating Disorders,PLAT
DB01356,Bipolar Disorder,PLAT
DB00755,Eating Disorders,RBFOX3
DB00755,Eating Disorders,MNX1
DB00755,Eating Disorders,ALDH1A1
DB00755,Eating Disorders,OTX2
DB00755,Eating Disorders,KLF4
DB00755,Eating Disorders,FOXO1
DB00755,Eating Disorders,CCR9
DB00755,Eating Disorders,MEF2C
DB00755,Eating Disorders,ALDH3A1
DB05289,Alzheimer’s Disease,ALDH3A1
DB00755,Eating Disorders,APOE
DB00755,Eating Disorders,IGFBP5
DB00755,Eating Disorders,BMP2
DB00755,Eating Disorders,S100P
DB00755,Eating Disorders,NR1H4
DB00755,Eating Disorders,RB1
DB00755,Eating Disorders,CTSD
DB00755,Eating Disorders,ADAMTS5
DB00755,Eating Disorders,HOXB13
DB00755,Eating Disorders,CA2
DB00755,Eating Disorders,PTGES
DB00755,Eating Disorders,CDH1
DB01221,Major Depressive Disorder,CDH1
DB00755,Eating Disorders,PDCD4
DB00755,Eating Disorders,GATA5
DB00755,Eating Disorders,RAF1
DB08912,Eating Disorders,RAF1
DB00755,Eating Disorders,MST1
DB00755,Eating Disorders,ITGAX
DB00755,Eating Disorders,KLK5
DB01593,Eating Disorders,KLK5
DB00755,Eating Disorders,CYSLTR2
DB00755,Eating Disorders,ISG15
DB00755,Eating Disorders,SHH
DB00755,Eating Disorders,IRS1
DB00755,Eating Disorders,AQP9
DB00755,Eating Disorders,EPO
DB00755,Eating Disorders,RARG
DB00755,Eating Disorders,PAX6
DB00755,Eating Disorders,CD79A
DB00755,Eating Disorders,CDK4
DB00755,Eating Disorders,NR6A1
DB00755,Eating Disorders,AZU1
DB00755,Eating Disorders,STAT1
DB00755,Eating Disorders,SCARB2
DB00755,Eating Disorders,PELP1
DB00755,Eating Disorders,RBP2
DB00755,Eating Disorders,MAP2K2
DB00755,Eating Disorders,RXRB
DB00755,Eating Disorders,CRABP1
DB00755,Eating Disorders,FABP5
DB00755,Eating Disorders,ALPL
DB00755,Eating Disorders,SERPINE1
DB00755,Eating Disorders,IRF1
DB00755,Eating Disorders,SRC
DB01593,Eating Disorders,SRC
DB00755,Eating Disorders,FUT4
DB00755,Eating Disorders,ADIG
DB00755,Eating Disorders,MYC
DB01356,Bipolar Disorder,MYC
DB00755,Eating Disorders,RXRG
DB00755,Eating Disorders,TFAP2A
DB00755,Eating Disorders,STS
DB00755,Eating Disorders,RARRES1
DB00755,Eating Disorders,SH3GLB2
DB00755,Eating Disorders,LCN2
DB00755,Eating Disorders,FBLN1
DB00755,Eating Disorders,FN1
DB00755,Eating Disorders,MMP7
DB00755,Eating Disorders,ANK1
DB00755,Eating Disorders,CRABP2
DB00755,Eating Disorders,NPHS1
DB00755,Eating Disorders,LECT1
DB00755,Eating Disorders,NRTN
DB00755,Eating Disorders,CEBPB
DB00755,Eating Disorders,SMPD3
DB00755,Eating Disorders,OLFM4
DB00755,Eating Disorders,CSF3
DB01356,Bipolar Disorder,CSF3
DB00755,Eating Disorders,ATP7A
DB00755,Eating Disorders,CTNNB1
DB01356,Bipolar Disorder,CTNNB1
DB00755,Eating Disorders,MMP11
DB00755,Eating Disorders,DHRS3
DB00755,Eating Disorders,CBR3
DB00755,Eating Disorders,ALK
DB00755,Eating Disorders,IL13
DB00755,Eating Disorders,SPN
DB00755,Eating Disorders,TGFB3
DB00755,Eating Disorders,ITGAM
DB00755,Eating Disorders,NEDD9
DB00755,Eating Disorders,COL6A3
DB00755,Eating Disorders,MSX1
DB00755,Eating Disorders,DHRS9
DB00755,Eating Disorders,LCP2
DB00755,Eating Disorders,INS
DB00755,Eating Disorders,WNT5A
DB00755,Eating Disorders,RAI1
DB00755,Eating Disorders,ANPEP
DB00755,Eating Disorders,ALPP
DB00755,Eating Disorders,NME1
DB00755,Eating Disorders,EZH2
DB00811,Eating Disorders,EZH2
DB00755,Eating Disorders,GPRC5A
DB00755,Eating Disorders,HSPA5
DB01356,Bipolar Disorder,HSPA5
DB00755,Eating Disorders,AQP5
DB00755,Eating Disorders,BMP7
DB00755,Eating Disorders,SNAI2
DB01221,Major Depressive Disorder,SNAI2
DB00755,Eating Disorders,HSD17B1
DB01708,Eating Disorders,HSD17B1
DB00755,Eating Disorders,TFRC
DB00755,Eating Disorders,MYOG
DB00755,Eating Disorders,NR0B2
DB05232,Substance Use Disorders,NR0B2
DB00755,Eating Disorders,TGFB2
DB00755,Eating Disorders,TRPC3
DB00755,Eating Disorders,PTHLH
DB00755,Eating Disorders,CYP26A1
DB00755,Eating Disorders,TAL2
DB00755,Eating Disorders,CCND2
DB00755,Eating Disorders,CUBN
DB00755,Eating Disorders,CD40
DB00755,Eating Disorders,HDX
DB00755,Eating Disorders,LTBP1
DB00755,Eating Disorders,HGF
DB00755,Eating Disorders,GATA6
DB00755,Eating Disorders,IFIT5
DB00755,Eating Disorders,BIRC3
DB00755,Eating Disorders,TGM2
DB00755,Eating Disorders,NTF3
DB00755,Eating Disorders,MFN2
DB00755,Eating Disorders,IL4
DB01221,Major Depressive Disorder,IL4
DB01708,Eating Disorders,IL4
DB00755,Eating Disorders,LYN
DB00755,Eating Disorders,PODXL
DB00755,Eating Disorders,SOST
DB00755,Eating Disorders,CERK
DB00755,Eating Disorders,IL5
DB00755,Eating Disorders,PTGDS
DB00755,Eating Disorders,CDX2
DB00755,Eating Disorders,MGAT1
DB00755,Eating Disorders,TLR2
DB05708,Alzheimer’s Disease,TLR2
DB00755,Eating Disorders,IVL
DB00755,Eating Disorders,LXN
DB00755,Eating Disorders,TERT
DB00755,Eating Disorders,IGFBP6
DB00755,Eating Disorders,CEBPE
DB00755,Eating Disorders,BMP4
DB00755,Eating Disorders,THBD
DB00755,Eating Disorders,PLG
DB01593,Eating Disorders,PLG
DB00755,Eating Disorders,CYP26B1
DB00755,Eating Disorders,PRDM2
DB00755,Eating Disorders,NDUFAF4
DB00755,Eating Disorders,MEIS1
DB00755,Eating Disorders,ACKR2
DB00755,Eating Disorders,CYBB
DB00755,Eating Disorders,NR2F2
DB00755,Eating Disorders,TBX21
DB00755,Eating Disorders,CDX1
DB00755,Eating Disorders,ELF3
DB00755,Eating Disorders,ALPPL2
DB00755,Eating Disorders,SPI1
DB00755,Eating Disorders,NCOR1
DB00755,Eating Disorders,CSNK1E
DB00755,Eating Disorders,ADAM28
DB00755,Eating Disorders,IL6R
DB00755,Eating Disorders,IGF2
DB00755,Eating Disorders,IGFBP3
DB00755,Eating Disorders,PHB
DB00780,Anxiety Disorder,GPT
DB00780,Anxiety Disorder,GPT2
DB00811,Eating Disorders,IL12A
DB00811,Eating Disorders,ENPP1
DB00811,Eating Disorders,ADK
DB00811,Eating Disorders,ELL3
DB00811,Eating Disorders,IL12B
DB00829,Anxiety Disorder,AKR1C2
DB01050,Alzheimer’s Disease,AKR1C2
DB01553,Anxiety Disorder,AKR1C2
DB05289,Alzheimer’s Disease,AKR1C2
DB00829,Anxiety Disorder,AKR1C3
DB01050,Alzheimer’s Disease,AKR1C3
DB01553,Anxiety Disorder,AKR1C3
DB01558,Anxiety Disorder,AKR1C3
DB05289,Alzheimer’s Disease,AKR1C3
DB00829,Anxiety Disorder,AKR1C1
DB01050,Alzheimer’s Disease,AKR1C1
DB01553,Anxiety Disorder,AKR1C1
DB05289,Alzheimer’s Disease,AKR1C1
DB00829,Anxiety Disorder,AKR1C4
DB01553,Anxiety Disorder,AKR1C4
DB00831,Anxiety Disorder,DHCR24
DB00831,Anxiety Disorder,CALY
DB00831,Anxiety Disorder,S100A4
DB00831,Anxiety Disorder,CALM3
DB01100,OCD & Tourette Syndrome,CALM3
DB00849,Anxiety Disorder,GRIA2
DB05232,Substance Use Disorders,GRIA2
DB00849,Anxiety Disorder,CHRNA4
DB00849,Anxiety Disorder,CHRFAM7A
DB01043,Alzheimer’s Disease,CHRFAM7A
DB05708,Alzheimer’s Disease,CHRFAM7A
DB00989,Alzheimer’s Disease,CES1
DB00989,Alzheimer’s Disease,HSF1
DB01050,Alzheimer’s Disease,HSF1
DB01593,Eating Disorders,HSF1
DB01037,Alzheimer’s Disease,HMOX1
DB01065,Anxiety Disorder,HMOX1
DB01151,Attention Deficit Hyperactivity Disorder,HMOX1
DB01221,Major Depressive Disorder,HMOX1
DB08842,Bipolar Disorder,HMOX1
DB01037,Alzheimer’s Disease,ADAM10
DB01065,Anxiety Disorder,ADAM10
DB01037,Alzheimer’s Disease,DDC
DB01356,Bipolar Disorder,DDC
DB01043,Alzheimer’s Disease,OPA1
DB01050,Alzheimer’s Disease,SLC22A7
DB01050,Alzheimer’s Disease,SLC5A8
DB01050,Alzheimer’s Disease,MAPKAPK2
DB05289,Alzheimer’s Disease,MAPKAPK2
DB01050,Alzheimer’s Disease,HPGD
DB05289,Alzheimer’s Disease,HPGD
DB01050,Alzheimer’s Disease,SLC22A6
DB01050,Alzheimer’s Disease,SLC22A1
DB01050,Alzheimer’s Disease,SLC22A9
DB01050,Alzheimer’s Disease,CHUK
DB01050,Alzheimer’s Disease,SLC22A11
DB01050,Alzheimer’s Disease,PABPN1
DB01050,Alzheimer’s Disease,SULT1E1
DB01065,Anxiety Disorder,CFLAR
DB01065,Anxiety Disorder,NPAS4
DB01065,Anxiety Disorder,TSHB
DB01065,Anxiety Disorder,EPX
DB01065,Anxiety Disorder,S100G
DB01065,Anxiety Disorder,HIF1A
DB01592,Eating Disorders,HIF1A
DB01593,Eating Disorders,HIF1A
DB01708,Eating Disorders,HIF1A
DB01065,Anxiety Disorder,ALAS2
DB01065,Anxiety Disorder,KISS1
DB01065,Anxiety Disorder,FLT1
DB01065,Anxiety Disorder,MPO
DB01065,Anxiety Disorder,MTNR1B
DB06594,Major Depressive Disorder,MTNR1B
DB01065,Anxiety Disorder,HSPB1
DB01065,Anxiety Disorder,HSPB2-C11orf52
DB01065,Anxiety Disorder,MTNR1A
DB06594,Major Depressive Disorder,MTNR1A
DB01065,Anxiety Disorder,CREBBP
DB01065,Anxiety Disorder,GNRH1
DB01183,Major Depressive Disorder,GNRH1
DB01065,Anxiety Disorder,CYP1B1
DB01065,Anxiety Disorder,ALOX5
DB04864,Alzheimer’s Disease,ALOX5
DB01065,Anxiety Disorder,OCLN
DB01065,Anxiety Disorder,GSR
DB01065,Anxiety Disorder,CYCS
DB08842,Bipolar Disorder,CYCS
DB01065,Anxiety Disorder,APAF1
DB01065,Anxiety Disorder,PDE1A
DB01065,Anxiety Disorder,CRY1
DB01065,Anxiety Disorder,SPHK1
DB01065,Anxiety Disorder,DIO2
DB01065,Anxiety Disorder,HSPB3
DB01065,Anxiety Disorder,EYA3
DB01065,Anxiety Disorder,GPC3
DB01065,Anxiety Disorder,PRNP
DB01065,Anxiety Disorder,BCL2L11
DB01065,Anxiety Disorder,NOS1
DB01065,Anxiety Disorder,NQO2
DB01065,Anxiety Disorder,TSHR
DB01065,Anxiety Disorder,ID1
DB01065,Anxiety Disorder,PER1
DB01065,Anxiety Disorder,RORB
DB01075,Eating Disorders,KCNJ4
DB01100,OCD & Tourette Syndrome,STAT5A
DB01100,OCD & Tourette Syndrome,STAT3
DB01100,OCD & Tourette Syndrome,STAT5B
DB01104,Anxiety Disorder,TPT1
DB01110,Eating Disorders,KCNMB3
DB01110,Eating Disorders,CDR1
DB01110,Eating Disorders,KCNMB2
